"sampleID" "gene_id" "experiment" "counts" "exLength" "type" "rnaType" "sumCountsGenomic" "fpkm" "fpkmRatio" "gapdhEquiv" "volume" "actualCount"
"545" "Live-PL2-B12" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2821724 0 50.6593268087085 2444.45228883485 2089.96667826004 0
"546" "Live-PL2-B12" "EEF2" "CRL2097_Run140613" 410 3143 "Live" "Genomic" 2821724 46.2301117940668 50.6593268087085 2444.45228883485 2089.96667826004 182.266736252903
"547" "Live-PL2-C03" "GAPDH" "CRL2097_Run140613" 17806 1883 "Live" "Genomic" 2535250 3729.88341810111 44.5957180015301 2151.86643424433 1776.13263197166 1982.92366183504
"548" "Live-PL2-C03" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2535250 0 44.5957180015301 2151.86643424433 1776.13263197166 0
"549" "Live-PL2-C03" "ACTA2" "CRL2097_Run140613" 188 1841 "Live" "Genomic" 2535250 40.2794256603831 44.5957180015301 2151.86643424433 1776.13263197166 157.109576179649
"550" "Live-PL2-C03" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 2535250 0 44.5957180015301 2151.86643424433 1776.13263197166 0
"551" "Live-PL2-C03" "RBM3" "CRL2097_Run140613" 1566 4425 "Live" "Genomic" 2535250 139.591087697365 44.5957180015301 2151.86643424433 1776.13263197166 315.080561650714
"552" "Live-PL2-C03" "MYC" "CRL2097_Run140613" 333 2363 "Live" "Genomic" 2535250 55.5852701204176 44.5957180015301 2151.86643424433 1776.13263197166 188.156527326151
"553" "Live-PL2-C03" "KDM5B" "CRL2097_Run140613" 0 6356 "Live" "Genomic" 2535250 0 44.5957180015301 2151.86643424433 1776.13263197166 0
"554" "Live-PL2-C03" "TBCB" "CRL2097_Run140613" 148 1469 "Live" "Genomic" 2535250 39.7392007547226 44.5957180015301 2151.86643424433 1776.13263197166 155.926285264031
"555" "Live-PL2-C03" "BABAM1" "CRL2097_Run140613" 211 1489 "Live" "Genomic" 2535250 55.8942285169308 44.5957180015301 2151.86643424433 1776.13263197166 188.741369752515
"556" "Live-PL2-C03" "FTL" "CRL2097_Run140613" 22253 867 "Live" "Genomic" 2535250 10123.9194030832 44.5957180015301 2151.86643424433 1776.13263197166 3468.23045344957
"557" "Live-PL2-C03" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2535250 0 44.5957180015301 2151.86643424433 1776.13263197166 0
"558" "Live-PL2-C03" "LUM" "CRL2097_Run140613" 1868 2113 "Live" "Genomic" 2535250 348.703722379569 44.5957180015301 2151.86643424433 1776.13263197166 526.06169741663
"559" "Live-PL2-C03" "SUPT5H" "CRL2097_Run140613" 258 3838 "Live" "Genomic" 2535250 26.5151411990363 44.5957180015301 2151.86643424433 1776.13263197166 124.317149780826
"560" "Live-PL2-C03" "DNMT1" "CRL2097_Run140613" 278 5359 "Live" "Genomic" 2535250 20.4616309550177 44.5957180015301 2151.86643424433 1776.13263197166 107.525726377568
"561" "Live-PL2-C03" "GAS6" "CRL2097_Run140613" 19 3888 "Live" "Genomic" 2535250 1.92755399890353 44.5957180015301 2151.86643424433 1776.13263197166 28.6479483888689
"562" "Live-PL2-C03" "UBC" "CRL2097_Run140613" 1239 2583 "Live" "Genomic" 2535250 189.202168128574 44.5957180015301 2151.86643424433 1776.13263197166 373.565306258871
"563" "Live-PL2-C03" "LMNA" "CRL2097_Run140613" 372 4406 "Live" "Genomic" 2535250 33.3025627799189 44.5957180015301 2151.86643424433 1776.13263197166 141.238106947585
"564" "Live-PL2-C03" "EEF2" "CRL2097_Run140613" 363 3143 "Live" "Genomic" 2535250 45.5555666063014 44.5957180015301 2151.86643424433 1776.13263197166 168.319262694222
"565" "Live-PL2-C03" "KDM5A" "CRL2097_Run140613" 905 10808 "Live" "Genomic" 2535250 33.028013375579 44.5957180015301 2151.86643424433 1776.13263197166 140.584984800357
"566" "Live-PL2-C03" "IER2" "CRL2097_Run140613" 74 2044 "Live" "Genomic" 2535250 14.2800601537885 44.5957180015301 2151.86643424433 1776.13263197166 87.9124743545591
"567" "Live-PL2-C03" "RND3" "CRL2097_Run140613" 3380 2948 "Live" "Genomic" 2535250 452.239434823801 44.5957180015301 2151.86643424433 1776.13263197166 608.493395504941
"568" "Live-PL2-C03" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 2535250 0 44.5957180015301 2151.86643424433 1776.13263197166 0
"569" "Live-PL2-C03" "SLC1A5" "CRL2097_Run140613" 321 3196 "Live" "Genomic" 2535250 39.6166246166845 44.5957180015301 2151.86643424433 1776.13263197166 155.656815123067
"570" "Live-PL2-C03" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2535250 0 44.5957180015301 2151.86643424433 1776.13263197166 0
"571" "Live-PL2-C03" "ACTN4" "CRL2097_Run140613" 183 3933 "Live" "Genomic" 2535250 18.3529698828516 44.5957180015301 2151.86643424433 1776.13263197166 101.17336438799
"572" "Live-PL2-C03" "PABPC1" "CRL2097_Run140613" 475 2845 "Live" "Genomic" 2535250 65.855271948479 44.5957180015301 2151.86643424433 1776.13263197166 206.892661953474
"573" "Live-PL2-C04" "RND3" "CRL2097_Run140613" 1125 2948 "Live" "Genomic" 2219122 171.966504772029 55.0872049575954 2658.10962614214 2319.14025461147 398.580112015633
"574" "Live-PL2-C04" "DNMT1" "CRL2097_Run140613" 139 5359 "Live" "Genomic" 2219122 11.6882600142553 55.0872049575954 2658.10962614214 2319.14025461147 88.4556067429405
"575" "Live-PL2-C04" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 2219122 0 55.0872049575954 2658.10962614214 2319.14025461147 0
"576" "Live-PL2-C04" "MYC" "CRL2097_Run140613" 0 2363 "Live" "Genomic" 2219122 0 55.0872049575954 2658.10962614214 2319.14025461147 0
"577" "Live-PL2-C04" "GAPDH" "CRL2097_Run140613" 12780 1883 "Live" "Genomic" 2219122 3058.43570309708 55.0872049575954 2658.10962614214 2319.14025461147 1997.19269464886
"578" "Live-PL2-C04" "LUM" "CRL2097_Run140613" 17137 2113 "Live" "Genomic" 2219122 3654.72009138615 55.0872049575954 2658.10962614214 2319.14025461147 2206.63648933601
"579" "Live-PL2-C04" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2219122 0 55.0872049575954 2658.10962614214 2319.14025461147 0
"580" "Live-PL2-C04" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 2219122 0 55.0872049575954 2658.10962614214 2319.14025461147 0
"581" "Live-PL2-C04" "SUPT5H" "CRL2097_Run140613" 9 3838 "Live" "Genomic" 2219122 1.05671132062103 55.0872049575954 2658.10962614214 2319.14025461147 23.0306833039147
"582" "Live-PL2-C04" "KDM5A" "CRL2097_Run140613" 182 10808 "Live" "Genomic" 2219122 7.5883066538667 55.0872049575954 2658.10962614214 2319.14025461147 69.4521332996877
"583" "Live-PL2-C04" "RBM3" "CRL2097_Run140613" 1378 4425 "Live" "Genomic" 2219122 140.331369513948 55.0872049575954 2658.10962614214 2319.14025461147 355.6990286702
"584" "Live-PL2-C04" "ACTN4" "CRL2097_Run140613" 127 3933 "Live" "Genomic" 2219122 14.5511928176124 55.0872049575954 2658.10962614214 2319.14025461147 99.9997718499935
"585" "Live-PL2-C04" "UBC" "CRL2097_Run140613" 944 2583 "Live" "Genomic" 2219122 164.689688898571 55.0872049575954 2658.10962614214 2319.14025461147 389.047074270435
"586" "Live-PL2-C04" "EEF2" "CRL2097_Run140613" 186 3143 "Live" "Genomic" 2219122 26.6678119641212 55.0872049575954 2658.10962614214 2319.14025461147 140.37897235467
"587" "Live-PL2-C04" "ZNF444" "CRL2097_Run140613" 9 2059 "Live" "Genomic" 2219122 1.96972221881667 55.0872049575954 2658.10962614214 2319.14025461147 32.6385333176673
"588" "Live-PL2-C04" "KDM5B" "CRL2097_Run140613" 57 6356 "Live" "Genomic" 2219122 4.04119482495946 55.0872049575954 2658.10962614214 2319.14025461147 48.8065021368293
"589" "Live-PL2-C04" "PABPC1" "CRL2097_Run140613" 882 2845 "Live" "Genomic" 2219122 139.702807999039 55.0872049575954 2658.10962614214 2319.14025461147 354.80610596536
"590" "Live-PL2-C04" "SLC1A5" "CRL2097_Run140613" 115 3196 "Live" "Genomic" 2219122 16.2147363225735 55.0872049575954 2658.10962614214 2319.14025461147 106.247952232542
"591" "Live-PL2-C04" "GAS6" "CRL2097_Run140613" 3 3888 "Live" "Genomic" 2219122 0.347707308688574 55.0872049575954 2658.10962614214 2319.14025461147 12.3600418470142
"592" "Live-PL2-C04" "BABAM1" "CRL2097_Run140613" 49 1489 "Live" "Genomic" 2219122 14.8292847085018 55.0872049575954 2658.10962614214 2319.14025461147 101.06534805314
"593" "Live-PL2-C04" "IER2" "CRL2097_Run140613" 110 2044 "Live" "Genomic" 2219122 24.2510537801581 55.0872049575954 2658.10962614214 2319.14025461147 133.10747666048
"594" "Live-PL2-C04" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2219122 0 55.0872049575954 2658.10962614214 2319.14025461147 0
"595" "Live-PL2-C04" "LMNA" "CRL2097_Run140613" 83 4406 "Live" "Genomic" 2219122 8.48891960531378 55.0872049575954 2658.10962614214 2319.14025461147 73.9531843109889
"596" "Live-PL2-C04" "ACTA2" "CRL2097_Run140613" 2447 1841 "Live" "Genomic" 2219122 598.961629838011 55.0872049575954 2658.10962614214 2319.14025461147 801.596031516788
"597" "Live-PL2-C04" "TBCB" "CRL2097_Run140613" 158 1469 "Live" "Genomic" 2219122 48.4678898472034 55.0872049575954 2658.10962614214 2319.14025461147 196.144945744452
"598" "Live-PL2-C04" "FTL" "CRL2097_Run140613" 7541 867 "Live" "Genomic" 2219122 3919.48191004315 55.0872049575954 2658.10962614214 2319.14025461147 2294.76100103951
"599" "Live-PL2-C06" "EEF2" "CRL2097_Run140613" 134 3143 "Live" "Genomic" 2406126 17.7191160013741 69.2932646746228 3343.59120235295 3054.40292484361 126.964740799391
"600" "Live-PL2-C06" "FTL" "CRL2097_Run140613" 25390 867 "Live" "Genomic" 2406126 12170.9712736403 69.2932646746228 3343.59120235295 3054.40292484361 4920.9631291
"601" "Live-PL2-C06" "SLC1A5" "CRL2097_Run140613" 471 3196 "Live" "Genomic" 2406126 61.2485441923258 69.2932646746228 3343.59120235295 3054.40292484361 254.257987023391
"602" "Live-PL2-C06" "MYC" "CRL2097_Run140613" 0 2363 "Live" "Genomic" 2406126 0 69.2932646746228 3343.59120235295 3054.40292484361 0
"603" "Live-PL2-C06" "SUPT5H" "CRL2097_Run140613" 61 3838 "Live" "Genomic" 2406126 6.60551219371768 69.2932646746228 3343.59120235295 3054.40292484361 73.0712717263519
"604" "Live-PL2-C06" "IER2" "CRL2097_Run140613" 15 2044 "Live" "Genomic" 2406126 3.04994495678938 69.2932646746228 3343.59120235295 3054.40292484361 47.4063558467385
"605" "Live-PL2-C06" "PABPC1" "CRL2097_Run140613" 1959 2845 "Live" "Genomic" 2406126 286.176388897392 69.2932646746228 3343.59120235295 3054.40292484361 602.764994261519
"606" "Live-PL2-C06" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2406126 0 69.2932646746228 3343.59120235295 3054.40292484361 0
"607" "Live-PL2-C06" "ACTA2" "CRL2097_Run140613" 220 1841 "Live" "Genomic" 2406126 49.6650098920532 69.2932646746228 3343.59120235295 3054.40292484361 226.098925156534
"608" "Live-PL2-C06" "DNMT1" "CRL2097_Run140613" 516 5359 "Live" "Genomic" 2406126 40.0172811557577 69.2932646746228 3343.59120235295 3054.40292484361 200.344930137508
"609" "Live-PL2-C06" "UBC" "CRL2097_Run140613" 794 2583 "Live" "Genomic" 2406126 127.754948209883 69.2932646746228 3343.59120235295 3054.40292484361 383.742705346727
"610" "Live-PL2-C06" "RBM3" "CRL2097_Run140613" 845 4425 "Live" "Genomic" 2406126 79.3642776718265 69.2932646746228 3343.59120235295 3054.40292484361 293.954154593669
"611" "Live-PL2-C06" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2406126 0 69.2932646746228 3343.59120235295 3054.40292484361 0
"612" "Live-PL2-C06" "ACTN4" "CRL2097_Run140613" 680 3933 "Live" "Genomic" 2406126 71.856589445558 69.2932646746228 3343.59120235295 3054.40292484361 278.045093796768
"613" "Live-PL2-C06" "LMNA" "CRL2097_Run140613" 501 4406 "Live" "Genomic" 2406126 47.2579487567018 69.2932646746228 3343.59120235295 3054.40292484361 219.896499490653
"614" "Live-PL2-C06" "GAS6" "CRL2097_Run140613" 126 3888 "Live" "Genomic" 2406126 13.4687075437477 69.2932646746228 3343.59120235295 3054.40292484361 108.890545745747
"615" "Live-PL2-C06" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2406126 0 69.2932646746228 3343.59120235295 3054.40292484361 0
"616" "Live-PL2-C06" "RND3" "CRL2097_Run140613" 1711 2948 "Live" "Genomic" 2406126 241.214918549529 69.2932646746228 3343.59120235295 3054.40292484361 547.755759150602
"617" "Live-PL2-C06" "BABAM1" "CRL2097_Run140613" 12 1489 "Live" "Genomic" 2406126 3.34940899485695 69.2932646746228 3343.59120235295 3054.40292484361 49.9586977821882
"618" "Live-PL2-C06" "TBCB" "CRL2097_Run140613" 284 1469 "Live" "Genomic" 2406126 80.3485748870619 69.2932646746228 3343.59120235295 3054.40292484361 295.98983850892
"619" "Live-PL2-C06" "KDM5B" "CRL2097_Run140613" 222 6356 "Live" "Genomic" 2406126 14.5161256886134 69.2932646746228 3343.59120235295 3054.40292484361 113.553562393837
"620" "Live-PL2-C06" "USF2" "CRL2097_Run140613" 1 1699 "Live" "Genomic" 2406126 0.244617912170983 69.2932646746228 3343.59120235295 3054.40292484361 11.5424384359409
"621" "Live-PL2-C06" "GAPDH" "CRL2097_Run140613" 19075 1883 "Live" "Genomic" 2406126 4210.13343613908 69.2932646746228 3343.59120235295 3054.40292484361 2715.94142511204
"622" "Live-PL2-C06" "KDM5A" "CRL2097_Run140613" 183 10808 "Live" "Genomic" 2406126 7.03699735367001 69.2932646746228 3343.59120235295 3054.40292484361 75.7065015710993
"623" "Live-PL2-C06" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 2406126 0 69.2932646746228 3343.59120235295 3054.40292484361 0
"624" "Live-PL2-C06" "LUM" "CRL2097_Run140613" 7 2113 "Live" "Genomic" 2406126 1.37682954540913 69.2932646746228 3343.59120235295 3054.40292484361 30.3697326129754
"625" "Live-PL2-C11" "RND3" "CRL2097_Run140613" 1335 2948 "Live" "Genomic" 1853482 244.323597108876 95.6659078327686 4616.14399749732 4419.37114374358 660.881425436527
"626" "Live-PL2-C11" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 1853482 0 95.6659078327686 4616.14399749732 4419.37114374358 0
"627" "Live-PL2-C11" "RBM3" "CRL2097_Run140613" 1310 4425 "Live" "Genomic" 1853482 159.7238051085 95.6659078327686 4616.14399749732 4419.37114374358 520.917120609638
"628" "Live-PL2-C11" "LUM" "CRL2097_Run140613" 1431 2113 "Live" "Genomic" 1853482 365.385882961137 95.6659078327686 4616.14399749732 4419.37114374358 827.915821627997
"629" "Live-PL2-C11" "GAS6" "CRL2097_Run140613" 77 3888 "Live" "Genomic" 1853482 10.6850386186492 95.6659078327686 4616.14399749732 4419.37114374358 114.581716193823
"630" "Live-PL2-C11" "USF2" "CRL2097_Run140613" 4 1699 "Live" "Genomic" 1853482 1.27021793260537 95.6659078327686 4616.14399749732 4419.37114374358 34.7749319984733
"631" "Live-PL2-C11" "KDM5B" "CRL2097_Run140613" 135 6356 "Live" "Genomic" 1853482 11.4593901869112 95.6659078327686 4616.14399749732 4419.37114374358 119.159335448477
"632" "Live-PL2-C11" "FTL" "CRL2097_Run140613" 19097 867 "Live" "Genomic" 1853482 11883.8641315978 95.6659078327686 4616.14399749732 4419.37114374358 5816.58643738512
"633" "Live-PL2-C11" "PABPC1" "CRL2097_Run140613" 1586 2845 "Live" "Genomic" 1853482 300.768631304876 95.6659078327686 4616.14399749732 4419.37114374358 742.444483988822
"634" "Live-PL2-C11" "UBC" "CRL2097_Run140613" 799 2583 "Live" "Genomic" 1853482 166.891416350148 95.6659078327686 4616.14399749732 4419.37114374358 533.878874181584
"635" "Live-PL2-C11" "BABAM1" "CRL2097_Run140613" 12 1489 "Live" "Genomic" 1853482 4.34808650267937 95.6659078327686 4616.14399749732 4419.37114374358 69.2607633754421
"636" "Live-PL2-C11" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 1853482 0 95.6659078327686 4616.14399749732 4419.37114374358 0
"637" "Live-PL2-C11" "ZNF444" "CRL2097_Run140613" 1 2059 "Live" "Genomic" 1853482 0.262032572546932 95.6659078327686 4616.14399749732 4419.37114374358 14.3695421529883
"638" "Live-PL2-C11" "EEF2" "CRL2097_Run140613" 305 3143 "Live" "Genomic" 1853482 52.3560755318518 95.6659078327686 4616.14399749732 4419.37114374358 278.966661576262
"639" "Live-PL2-C11" "ACTN4" "CRL2097_Run140613" 163 3933 "Live" "Genomic" 1853482 22.3601794814349 95.6659078327686 4616.14399749732 4419.37114374358 173.250443946799
"640" "Live-PL2-C11" "ACTA2" "CRL2097_Run140613" 195 1841 "Live" "Genomic" 1853482 57.1468702012253 95.6659078327686 4616.14399749732 4419.37114374358 292.983156973719
"641" "Live-PL2-C11" "IER2" "CRL2097_Run140613" 15 2044 "Live" "Genomic" 1853482 3.95933268254011 95.6659078327686 4616.14399749732 4419.37114374358 65.7222974287291
"642" "Live-PL2-C11" "SUPT5H" "CRL2097_Run140613" 53 3838 "Live" "Genomic" 1853482 7.45045037632334 95.6659078327686 4616.14399749732 4419.37114374358 93.6351259962531
"643" "Live-PL2-C11" "GAPDH" "CRL2097_Run140613" 13988 1883 "Live" "Genomic" 1853482 4007.90049677927 95.6659078327686 4616.14399749732 4419.37114374358 3164.99642306324
"644" "Live-PL2-C11" "KDM5A" "CRL2097_Run140613" 339 10808 "Live" "Genomic" 1853482 16.9225571493644 95.6659078327686 4616.14399749732 4419.37114374358 148.224986148009
"645" "Live-PL2-C11" "SLC1A5" "CRL2097_Run140613" 206 3196 "Live" "Genomic" 1853482 34.7753954243026 95.6659078327686 4616.14399749732 4419.37114374358 221.850859258167
"646" "Live-PL2-C11" "MYC" "CRL2097_Run140613" 233 2363 "Live" "Genomic" 1853482 53.1990438348171 95.6659078327686 4616.14399749732 4419.37114374358 281.472633825653
"647" "Live-PL2-C11" "DNMT1" "CRL2097_Run140613" 61 5359 "Live" "Genomic" 1853482 6.14126312359061 95.6659078327686 4616.14399749732 4419.37114374358 84.0329108742467
"648" "Live-PL2-C11" "LMNA" "CRL2097_Run140613" 291 4406 "Live" "Genomic" 1853482 35.6336346936842 95.6659078327686 4616.14399749732 4419.37114374358 224.899944223446
"649" "Live-PL2-C11" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 1853482 0 95.6659078327686 4616.14399749732 4419.37114374358 0
"650" "Live-PL2-C11" "TBCB" "CRL2097_Run140613" 39 1469 "Live" "Genomic" 1853482 14.3236743417911 95.6659078327686 4616.14399749732 4419.37114374358 135.013840481472
"677" "Live-PL2-D02" "SLC1A5" "CRL2097_Run140613" 342 3196 "Live" "Genomic" 1883771 56.8056101039824 54.9489900745685 2651.44037669787 2311.98667043792 214.074065057241
"678" "Live-PL2-D02" "USF2" "CRL2097_Run140613" 5 1699 "Live" "Genomic" 1883771 1.56224275280891 54.9489900745685 2651.44037669787 2311.98667043792 28.6261113672916
"679" "Live-PL2-D02" "PABPC1" "CRL2097_Run140613" 1038 2845 "Live" "Genomic" 1883771 193.680980922965 54.9489900745685 2651.44037669787 2311.98667043792 425.421730390511
"680" "Live-PL2-D02" "KDM5A" "CRL2097_Run140613" 450 10808 "Live" "Genomic" 1883771 22.1023815074029 54.9489900745685 2651.44037669787 2311.98667043792 126.192170039405
"681" "Live-PL2-D02" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 1883771 0 54.9489900745685 2651.44037669787 2311.98667043792 0
"682" "Live-PL2-D02" "SUPT5H" "CRL2097_Run140613" 5 3838 "Live" "Genomic" 1883771 0.691571244664496 54.9489900745685 2651.44037669787 2311.98667043792 18.138766278407
"683" "Live-PL2-D02" "TBCB" "CRL2097_Run140613" 28 1469 "Live" "Genomic" 1883771 10.1183134426992 54.9489900745685 2651.44037669787 2311.98667043792 81.4782105740893
"684" "Live-PL2-D02" "ACTA2" "CRL2097_Run140613" 459 1841 "Live" "Genomic" 1883771 132.352085887371 54.9489900745685 2651.44037669787 2311.98667043792 343.745458888325
"685" "Live-PL2-D02" "DNMT1" "CRL2097_Run140613" 198 5359 "Live" "Genomic" 1883771 19.6134199115664 54.9489900745685 2651.44037669787 2311.98667043792 118.027077049165
"686" "Live-PL2-D02" "LUM" "CRL2097_Run140613" 11413 2113 "Live" "Genomic" 1883771 2867.29391743833 54.9489900745685 2651.44037669787 2311.98667043792 1923.60877222712
"687" "Live-PL2-D02" "IER2" "CRL2097_Run140613" 26 2044 "Live" "Genomic" 1883771 6.7524962194306 54.9489900745685 2651.44037669787 2311.98667043792 64.967891617313
"688" "Live-PL2-D02" "UBC" "CRL2097_Run140613" 823 2583 "Live" "Genomic" 1883771 169.140387895422 54.9489900745685 2651.44037669787 2311.98667043792 394.34417384376
"689" "Live-PL2-D02" "ACTN4" "CRL2097_Run140613" 197 3933 "Live" "Genomic" 1883771 26.5897450339893 54.9489900745685 2651.44037669787 2311.98667043792 139.951748100559
"690" "Live-PL2-D02" "GAPDH" "CRL2097_Run140613" 10026 1883 "Live" "Genomic" 1883771 2826.50184615889 54.9489900745685 2651.44037669787 2311.98667043792 1908.23797115619
"691" "Live-PL2-D02" "RND3" "CRL2097_Run140613" 5390 2948 "Live" "Genomic" 1883771 970.584115030555 54.9489900745685 2651.44037669787 2311.98667043792 1048.86255933639
"692" "Live-PL2-D02" "KDM5B" "CRL2097_Run140613" 233 6356 "Live" "Genomic" 1883771 19.460048830277 54.9489900745685 2651.44037669787 2311.98667043792 117.509433653696
"693" "Live-PL2-D02" "FTL" "CRL2097_Run140613" 28936 867 "Live" "Genomic" 1883771 17717.0451316444 54.9489900745685 2651.44037669787 2311.98667043792 5332.75030440688
"694" "Live-PL2-D02" "RBM3" "CRL2097_Run140613" 1392 4425 "Live" "Genomic" 1883771 166.992841054693 54.9489900745685 2651.44037669787 2311.98667043792 391.532925033036
"695" "Live-PL2-D02" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 1883771 0 54.9489900745685 2651.44037669787 2311.98667043792 0
