cellType	gene	date	cellNumber	variable	value
CRL2097	EEF2	120809	22	nucGAPDH	166
CRL2097	EEF2	120809	22	cytoGAPDH	4013
CRL2097	EEF2	120809	22	nucArea	264.500000
CRL2097	EEF2	120809	22	numTxnSites	1
CRL2097	EEF2	120809	22	avgIntron	1116.920989
CRL2097	EEF2	120809	22	avgExon	1051.102067
CRL2097	EEF2	120809	22	numRnaPerTxnSiteAvgExon	0.898634
CRL2097	EEF2	120809	23	volume	3045.805512
CRL2097	EEF2	120809	23	area	3118.687500
CRL2097	EEF2	120809	23	numCyclin	101
CRL2097	EEF2	120809	23	cellCycleStage	G2
CRL2097	EEF2	120809	23	totalRNA	1309
CRL2097	EEF2	120809	23	nucRNA	56
CRL2097	EEF2	120809	23	cytoRNA	1253
CRL2097	EEF2	120809	23	totalGAPDH	3705
CRL2097	EEF2	120809	23	nucGAPDH	171
CRL2097	EEF2	120809	23	cytoGAPDH	3534
CRL2097	EEF2	120809	23	nucArea	291.484375
CRL2097	EEF2	120809	23	numTxnSites	1
CRL2097	EEF2	120809	23	avgIntron	1064.159747
CRL2097	EEF2	120809	23	avgExon	1371.829999
CRL2097	EEF2	120809	23	numRnaPerTxnSiteAvgExon	1.489963
CRL2097	EEF2	120809	24	volume	4558.300618
CRL2097	EEF2	120809	24	area	4204.015625
CRL2097	EEF2	120809	24	numCyclin	27
CRL2097	EEF2	120809	24	cellCycleStage	G1
CRL2097	EEF2	120809	24	totalRNA	1828
CRL2097	EEF2	120809	24	nucRNA	121
CRL2097	EEF2	120809	24	cytoRNA	1707
CRL2097	EEF2	120809	24	totalGAPDH	3839
CRL2097	EEF2	120809	24	nucGAPDH	334
CRL2097	EEF2	120809	24	cytoGAPDH	3505
CRL2097	EEF2	120809	24	nucArea	296.421875
CRL2097	EEF2	120809	24	numTxnSites	2
CRL2097	EEF2	120809	24	avgIntron	2013.520745
CRL2097	EEF2	120809	24	avgExon	3629.576088
CRL2097	EEF2	120809	24	numRnaPerTxnSiteAvgExon	3.618485
CRL2097	EEF2	120809	25	volume	2109.393493
CRL2097	EEF2	120809	25	area	2827.796875
CRL2097	EEF2	120809	25	numCyclin	149
CRL2097	EEF2	120809	25	cellCycleStage	G2
CRL2097	EEF2	120809	25	totalRNA	836
CRL2097	EEF2	120809	25	nucRNA	85
CRL2097	EEF2	120809	25	cytoRNA	751
CRL2097	EEF2	120809	25	totalGAPDH	2058
CRL2097	EEF2	120809	25	nucGAPDH	278
CRL2097	EEF2	120809	25	cytoGAPDH	1780
CRL2097	EEF2	120809	25	nucArea	197.421875
CRL2097	EEF2	120809	25	numTxnSites	1
CRL2097	EEF2	120809	25	avgIntron	874.004338
CRL2097	EEF2	120809	25	avgExon	1312.228054
CRL2097	EEF2	120809	25	numRnaPerTxnSiteAvgExon	1.260052
CRL2097	EEF2	120809	26	volume	2213.593924
CRL2097	EEF2	120809	26	area	2812.093750
CRL2097	EEF2	120809	26	numCyclin	140
CRL2097	EEF2	120809	26	cellCycleStage	G2
CRL2097	EEF2	120809	26	totalRNA	1148
CRL2097	EEF2	120809	26	nucRNA	61
CRL2097	EEF2	120809	26	cytoRNA	1087
CRL2097	EEF2	120809	26	totalGAPDH	2114
CRL2097	EEF2	120809	26	nucGAPDH	151
CRL2097	EEF2	120809	26	cytoGAPDH	1963
CRL2097	EEF2	120809	26	nucArea	296.093750
CRL2097	EEF2	120809	26	numTxnSites	2
CRL2097	EEF2	120809	26	avgIntron	1252.430333
CRL2097	EEF2	120809	26	avgExon	2231.102894
CRL2097	EEF2	120809	26	numRnaPerTxnSiteAvgExon	2.902987
CRL2097	EEF2	120809	27	volume	1867.125793
CRL2097	EEF2	120809	27	area	3009.500000
CRL2097	EEF2	120809	27	numCyclin	58
CRL2097	EEF2	120809	27	cellCycleStage	G1
CRL2097	EEF2	120809	27	totalRNA	1065
CRL2097	EEF2	120809	27	nucRNA	60
CRL2097	EEF2	120809	27	cytoRNA	1005
CRL2097	EEF2	120809	27	totalGAPDH	2210
CRL2097	EEF2	120809	27	nucGAPDH	200
CRL2097	EEF2	120809	27	cytoGAPDH	2010
CRL2097	EEF2	120809	27	nucArea	201.187500
CRL2097	EEF2	120809	27	numTxnSites	2
CRL2097	EEF2	120809	27	avgIntron	1362.474907
CRL2097	EEF2	120809	27	avgExon	2277.684350
CRL2097	EEF2	120809	27	numRnaPerTxnSiteAvgExon	2.100721
CRL2097	EEF2	120809	28	volume	2288.564655
CRL2097	EEF2	120809	28	area	3569.750000
CRL2097	EEF2	120809	28	numCyclin	97
CRL2097	EEF2	120809	28	cellCycleStage	G1
CRL2097	EEF2	120809	28	totalRNA	1218
CRL2097	EEF2	120809	28	nucRNA	56
CRL2097	EEF2	120809	28	cytoRNA	1162
CRL2097	EEF2	120809	28	totalGAPDH	2382
CRL2097	EEF2	120809	28	nucGAPDH	130
CRL2097	EEF2	120809	28	cytoGAPDH	2252
CRL2097	EEF2	120809	28	nucArea	283.187500
CRL2097	EEF2	120809	28	numTxnSites	3
CRL2097	EEF2	120809	28	avgIntron	1424.470084
CRL2097	EEF2	120809	28	avgExon	2390.445882
CRL2097	EEF2	120809	28	numRnaPerTxnSiteAvgExon	2.020749
CRL2097	PABPC1	120906	1	volume	2739.700203
CRL2097	PABPC1	120906	1	area	2313.640625
CRL2097	PABPC1	120906	1	numCyclin	8
CRL2097	PABPC1	120906	1	cellCycleStage	G1
CRL2097	PABPC1	120906	1	totalRNA	405
CRL2097	PABPC1	120906	1	nucRNA	38
CRL2097	PABPC1	120906	1	cytoRNA	367
CRL2097	PABPC1	120906	1	totalGAPDH	3172
CRL2097	PABPC1	120906	1	nucGAPDH	158
CRL2097	PABPC1	120906	1	cytoGAPDH	3014
CRL2097	PABPC1	120906	1	nucArea	221.593750
CRL2097	PABPC1	120906	1	numTxnSites	3
CRL2097	PABPC1	120906	1	avgIntron	6059.272825
CRL2097	PABPC1	120906	1	avgExon	2644.856345
CRL2097	PABPC1	120906	1	numRnaPerTxnSiteAvgExon	2.339931
CRL2097	PABPC1	120906	2	volume	1728.925287
CRL2097	PABPC1	120906	2	area	1282.140625
CRL2097	PABPC1	120906	2	numCyclin	42
CRL2097	PABPC1	120906	2	cellCycleStage	G1
CRL2097	PABPC1	120906	2	totalRNA	451
CRL2097	PABPC1	120906	2	nucRNA	33
CRL2097	PABPC1	120906	2	cytoRNA	418
CRL2097	PABPC1	120906	2	totalGAPDH	2364
CRL2097	PABPC1	120906	2	nucGAPDH	140
CRL2097	PABPC1	120906	2	cytoGAPDH	2224
CRL2097	PABPC1	120906	2	nucArea	185.812500
CRL2097	PABPC1	120906	2	numTxnSites	2
CRL2097	PABPC1	120906	2	avgIntron	7759.725110
CRL2097	PABPC1	120906	2	avgExon	3953.260547
CRL2097	PABPC1	120906	2	numRnaPerTxnSiteAvgExon	2.961844
CRL2097	PABPC1	120906	3	volume	3736.111173
CRL2097	PABPC1	120906	3	area	3751.140625
CRL2097	PABPC1	120906	3	numCyclin	4
CRL2097	PABPC1	120906	3	cellCycleStage	G1
CRL2097	PABPC1	120906	3	totalRNA	440
CRL2097	PABPC1	120906	3	nucRNA	34
CRL2097	PABPC1	120906	3	cytoRNA	406
CRL2097	PABPC1	120906	3	totalGAPDH	2871
CRL2097	PABPC1	120906	3	nucGAPDH	87
CRL2097	PABPC1	120906	3	cytoGAPDH	2784
CRL2097	PABPC1	120906	3	nucArea	282.578125
CRL2097	PABPC1	120906	3	numTxnSites	1
CRL2097	PABPC1	120906	3	avgIntron	3918.451536
CRL2097	PABPC1	120906	3	avgExon	2865.359420
CRL2097	PABPC1	120906	3	numRnaPerTxnSiteAvgExon	2.212234
CRL2097	PABPC1	120906	4	volume	1381.010588
CRL2097	PABPC1	120906	4	area	1778.343750
CRL2097	PABPC1	120906	4	numCyclin	6
CRL2097	PABPC1	120906	4	cellCycleStage	G1
CRL2097	PABPC1	120906	4	totalRNA	225
CRL2097	PABPC1	120906	4	nucRNA	11
CRL2097	PABPC1	120906	4	cytoRNA	214
CRL2097	PABPC1	120906	4	totalGAPDH	1502
CRL2097	PABPC1	120906	4	nucGAPDH	93
CRL2097	PABPC1	120906	4	cytoGAPDH	1409
CRL2097	PABPC1	120906	4	nucArea	171.343750
CRL2097	PABPC1	120906	4	numTxnSites	0
CRL2097	PABPC1	120906	4	avgIntron	NaN
CRL2097	PABPC1	120906	4	avgExon	NaN
CRL2097	PABPC1	120906	4	numRnaPerTxnSiteAvgExon	NaN
CRL2097	PABPC1	120906	5	volume	1937.631792
CRL2097	PABPC1	120906	5	area	2219.593750
CRL2097	PABPC1	120906	5	numCyclin	7
CRL2097	PABPC1	120906	5	cellCycleStage	G1
CRL2097	PABPC1	120906	5	totalRNA	345
CRL2097	PABPC1	120906	5	nucRNA	34
CRL2097	PABPC1	120906	5	cytoRNA	311
CRL2097	PABPC1	120906	5	totalGAPDH	2429
CRL2097	PABPC1	120906	5	nucGAPDH	116
CRL2097	PABPC1	120906	5	cytoGAPDH	2313
CRL2097	PABPC1	120906	5	nucArea	209.843750
CRL2097	PABPC1	120906	5	numTxnSites	2
CRL2097	PABPC1	120906	5	avgIntron	2099.554633
CRL2097	PABPC1	120906	5	avgExon	1273.995170
CRL2097	PABPC1	120906	5	numRnaPerTxnSiteAvgExon	0.953768
CRL2097	PABPC1	120906	6	volume	3384.886214
CRL2097	PABPC1	120906	6	area	3253.984375
CRL2097	PABPC1	120906	6	numCyclin	9
CRL2097	PABPC1	120906	6	cellCycleStage	G1
CRL2097	PABPC1	120906	6	totalRNA	330
CRL2097	PABPC1	120906	6	nucRNA	21
CRL2097	PABPC1	120906	6	cytoRNA	309
CRL2097	PABPC1	120906	6	totalGAPDH	2724
CRL2097	PABPC1	120906	6	nucGAPDH	108
CRL2097	PABPC1	120906	6	cytoGAPDH	2616
CRL2097	PABPC1	120906	6	nucArea	208.406250
CRL2097	PABPC1	120906	6	numTxnSites	2
CRL2097	PABPC1	120906	6	avgIntron	4975.207666
CRL2097	PABPC1	120906	6	avgExon	2512.924300
CRL2097	PABPC1	120906	6	numRnaPerTxnSiteAvgExon	1.716033
CRL2097	PABPC1	120906	7	volume	2658.679699
CRL2097	PABPC1	120906	7	area	3996.515625
CRL2097	PABPC1	120906	7	numCyclin	151
CRL2097	PABPC1	120906	7	cellCycleStage	G2
CRL2097	PABPC1	120906	7	totalRNA	565
CRL2097	PABPC1	120906	7	nucRNA	55
CRL2097	PABPC1	120906	7	cytoRNA	510
CRL2097	PABPC1	120906	7	totalGAPDH	3127
CRL2097	PABPC1	120906	7	nucGAPDH	147
CRL2097	PABPC1	120906	7	cytoGAPDH	2980
CRL2097	PABPC1	120906	7	nucArea	247.375000
CRL2097	PABPC1	120906	7	numTxnSites	4
CRL2097	PABPC1	120906	7	avgIntron	2662.515023
CRL2097	PABPC1	120906	7	avgExon	1470.848056
CRL2097	PABPC1	120906	7	numRnaPerTxnSiteAvgExon	1.089209
CRL2097	PABPC1	120906	8	volume	2615.728134
CRL2097	PABPC1	120906	8	area	2523.500000
CRL2097	PABPC1	120906	8	numCyclin	165
CRL2097	PABPC1	120906	8	cellCycleStage	G2
CRL2097	PABPC1	120906	8	totalRNA	413
CRL2097	PABPC1	120906	8	nucRNA	53
CRL2097	PABPC1	120906	8	cytoRNA	360
CRL2097	PABPC1	120906	8	totalGAPDH	2247
CRL2097	PABPC1	120906	8	nucGAPDH	130
CRL2097	PABPC1	120906	8	cytoGAPDH	2117
CRL2097	PABPC1	120906	8	nucArea	296.875000
CRL2097	PABPC1	120906	8	numTxnSites	4
CRL2097	PABPC1	120906	8	avgIntron	2617.862279
CRL2097	PABPC1	120906	8	avgExon	1482.252944
CRL2097	PABPC1	120906	8	numRnaPerTxnSiteAvgExon	1.187406
CRL2097	PABPC1	120906	9	volume	3250.516307
CRL2097	PABPC1	120906	9	area	2724.187500
CRL2097	PABPC1	120906	9	numCyclin	336
CRL2097	PABPC1	120906	9	cellCycleStage	G2
CRL2097	PABPC1	120906	9	totalRNA	527
CRL2097	PABPC1	120906	9	nucRNA	88
CRL2097	PABPC1	120906	9	cytoRNA	439
CRL2097	PABPC1	120906	9	totalGAPDH	2844
CRL2097	PABPC1	120906	9	nucGAPDH	163
CRL2097	PABPC1	120906	9	cytoGAPDH	2681
CRL2097	PABPC1	120906	9	nucArea	292.359375
CRL2097	PABPC1	120906	9	numTxnSites	5
CRL2097	PABPC1	120906	9	avgIntron	4355.995832
CRL2097	PABPC1	120906	9	avgExon	1927.304754
CRL2097	PABPC1	120906	9	numRnaPerTxnSiteAvgExon	1.447346
CRL2097	PABPC1	120906	10	volume	2488.152124
CRL2097	PABPC1	120906	10	area	2241.343750
CRL2097	PABPC1	120906	10	numCyclin	16
CRL2097	PABPC1	120906	10	cellCycleStage	G1
CRL2097	PABPC1	120906	10	totalRNA	314
CRL2097	PABPC1	120906	10	nucRNA	32
CRL2097	PABPC1	120906	10	cytoRNA	282
CRL2097	PABPC1	120906	10	totalGAPDH	2630
CRL2097	PABPC1	120906	10	nucGAPDH	176
CRL2097	PABPC1	120906	10	cytoGAPDH	2454
CRL2097	PABPC1	120906	10	nucArea	174.593750
CRL2097	PABPC1	120906	10	numTxnSites	2
CRL2097	PABPC1	120906	10	avgIntron	3659.523955
CRL2097	PABPC1	120906	10	avgExon	2462.398843
CRL2097	PABPC1	120906	10	numRnaPerTxnSiteAvgExon	1.971833
CRL2097	PABPC1	120906	11	volume	2600.898741
CRL2097	PABPC1	120906	11	area	3260.015625
CRL2097	PABPC1	120906	11	numCyclin	191
CRL2097	PABPC1	120906	11	cellCycleStage	G2
CRL2097	PABPC1	120906	11	totalRNA	589
CRL2097	PABPC1	120906	11	nucRNA	79
CRL2097	PABPC1	120906	11	cytoRNA	510
CRL2097	PABPC1	120906	11	totalGAPDH	2964
CRL2097	PABPC1	120906	11	nucGAPDH	208
CRL2097	PABPC1	120906	11	cytoGAPDH	2756
CRL2097	PABPC1	120906	11	nucArea	271.421875
CRL2097	PABPC1	120906	11	numTxnSites	5
CRL2097	PABPC1	120906	11	avgIntron	2768.804852
CRL2097	PABPC1	120906	11	avgExon	1297.271524
CRL2097	PABPC1	120906	11	numRnaPerTxnSiteAvgExon	0.946227
CRL2097	PABPC1	120906	12	volume	2784.454864
CRL2097	PABPC1	120906	12	area	2066.906250
CRL2097	PABPC1	120906	12	numCyclin	145
CRL2097	PABPC1	120906	12	cellCycleStage	G2
CRL2097	PABPC1	120906	12	totalRNA	410
CRL2097	PABPC1	120906	12	nucRNA	57
CRL2097	PABPC1	120906	12	cytoRNA	353
CRL2097	PABPC1	120906	12	totalGAPDH	3197
CRL2097	PABPC1	120906	12	nucGAPDH	256
CRL2097	PABPC1	120906	12	cytoGAPDH	2941
CRL2097	PABPC1	120906	12	nucArea	216.984375
CRL2097	PABPC1	120906	12	numTxnSites	4
CRL2097	PABPC1	120906	12	avgIntron	2307.740223
CRL2097	PABPC1	120906	12	avgExon	1670.154198
CRL2097	PABPC1	120906	12	numRnaPerTxnSiteAvgExon	1.587566
CRL2097	PABPC1	120906	13	volume	2429.484252
CRL2097	PABPC1	120906	13	area	3123.062500
CRL2097	PABPC1	120906	13	numCyclin	17
CRL2097	PABPC1	120906	13	cellCycleStage	G1
CRL2097	PABPC1	120906	13	totalRNA	385
CRL2097	PABPC1	120906	13	nucRNA	29
CRL2097	PABPC1	120906	13	cytoRNA	356
CRL2097	PABPC1	120906	13	totalGAPDH	2416
CRL2097	PABPC1	120906	13	nucGAPDH	119
CRL2097	PABPC1	120906	13	cytoGAPDH	2297
CRL2097	PABPC1	120906	13	nucArea	249.187500
CRL2097	PABPC1	120906	13	numTxnSites	2
CRL2097	PABPC1	120906	13	avgIntron	6628.290165
CRL2097	PABPC1	120906	13	avgExon	3907.066863
CRL2097	PABPC1	120906	13	numRnaPerTxnSiteAvgExon	2.850238
CRL2097	PABPC1	120906	14	volume	2181.042131
CRL2097	PABPC1	120906	14	area	2799.375000
CRL2097	PABPC1	120906	14	numCyclin	61
CRL2097	PABPC1	120906	14	cellCycleStage	G1
CRL2097	PABPC1	120906	14	totalRNA	458
CRL2097	PABPC1	120906	14	nucRNA	61
CRL2097	PABPC1	120906	14	cytoRNA	397
CRL2097	PABPC1	120906	14	totalGAPDH	2549
CRL2097	PABPC1	120906	14	nucGAPDH	167
CRL2097	PABPC1	120906	14	cytoGAPDH	2382
CRL2097	PABPC1	120906	14	nucArea	224.500000
CRL2097	PABPC1	120906	14	numTxnSites	3
CRL2097	PABPC1	120906	14	avgIntron	3890.810950
CRL2097	PABPC1	120906	14	avgExon	1983.057517
CRL2097	PABPC1	120906	14	numRnaPerTxnSiteAvgExon	1.547118
CRL2097	PABPC1	120906	15	volume	3353.248013
CRL2097	PABPC1	120906	15	area	3288.671875
CRL2097	PABPC1	120906	15	numCyclin	7
CRL2097	PABPC1	120906	15	cellCycleStage	G1
CRL2097	PABPC1	120906	15	totalRNA	448
CRL2097	PABPC1	120906	15	nucRNA	29
CRL2097	PABPC1	120906	15	cytoRNA	419
CRL2097	PABPC1	120906	15	totalGAPDH	2485
CRL2097	PABPC1	120906	15	nucGAPDH	100
CRL2097	PABPC1	120906	15	cytoGAPDH	2385
CRL2097	PABPC1	120906	15	nucArea	222.687500
CRL2097	PABPC1	120906	15	numTxnSites	2
CRL2097	PABPC1	120906	15	avgIntron	3707.764547
CRL2097	PABPC1	120906	15	avgExon	2078.678068
CRL2097	PABPC1	120906	15	numRnaPerTxnSiteAvgExon	1.437090
CRL2097	PABPC1	120906	16	volume	1178.400663
CRL2097	PABPC1	120906	16	area	1778.218750
CRL2097	PABPC1	120906	16	numCyclin	63
CRL2097	PABPC1	120906	16	cellCycleStage	G1
CRL2097	PABPC1	120906	16	totalRNA	397
CRL2097	PABPC1	120906	16	nucRNA	39
CRL2097	PABPC1	120906	16	cytoRNA	358
CRL2097	PABPC1	120906	16	totalGAPDH	1608
CRL2097	PABPC1	120906	16	nucGAPDH	115
CRL2097	PABPC1	120906	16	cytoGAPDH	1493
CRL2097	PABPC1	120906	16	nucArea	221.187500
CRL2097	PABPC1	120906	16	numTxnSites	5
CRL2097	PABPC1	120906	16	avgIntron	2848.011750
CRL2097	PABPC1	120906	16	avgExon	1332.938447
CRL2097	PABPC1	120906	16	numRnaPerTxnSiteAvgExon	0.915897
CRL2097	PABPC1	120906	17	volume	2613.653117
CRL2097	PABPC1	120906	17	area	3894.750000
CRL2097	PABPC1	120906	17	numCyclin	258
CRL2097	PABPC1	120906	17	cellCycleStage	G2
CRL2097	PABPC1	120906	17	totalRNA	540
CRL2097	PABPC1	120906	17	nucRNA	44
CRL2097	PABPC1	120906	17	cytoRNA	496
CRL2097	PABPC1	120906	17	totalGAPDH	2654
CRL2097	PABPC1	120906	17	nucGAPDH	139
CRL2097	PABPC1	120906	17	cytoGAPDH	2515
CRL2097	PABPC1	120906	17	nucArea	366.125000
CRL2097	PABPC1	120906	17	numTxnSites	3
CRL2097	PABPC1	120906	17	avgIntron	3694.449007
CRL2097	PABPC1	120906	17	avgExon	1448.380592
CRL2097	PABPC1	120906	17	numRnaPerTxnSiteAvgExon	1.223123
CRL2097	PABPC1	120906	18	volume	4847.532215
CRL2097	PABPC1	120906	18	area	5611.531250
CRL2097	PABPC1	120906	18	numCyclin	103
CRL2097	PABPC1	120906	18	cellCycleStage	G2
CRL2097	PABPC1	120906	18	totalRNA	941
CRL2097	PABPC1	120906	18	nucRNA	53
CRL2097	PABPC1	120906	18	cytoRNA	888
CRL2097	PABPC1	120906	18	totalGAPDH	5420
CRL2097	PABPC1	120906	18	nucGAPDH	273
CRL2097	PABPC1	120906	18	cytoGAPDH	5147
CRL2097	PABPC1	120906	18	nucArea	383.125000
CRL2097	PABPC1	120906	18	numTxnSites	4
CRL2097	PABPC1	120906	18	avgIntron	3368.441924
CRL2097	PABPC1	120906	18	avgExon	1613.589273
CRL2097	PABPC1	120906	18	numRnaPerTxnSiteAvgExon	1.335883
CRL2097	PABPC1	120906	19	volume	2528.937315
CRL2097	PABPC1	120906	19	area	2634.000000
CRL2097	PABPC1	120906	19	numCyclin	212
CRL2097	PABPC1	120906	19	cellCycleStage	G2
CRL2097	PABPC1	120906	19	totalRNA	628
CRL2097	PABPC1	120906	19	nucRNA	68
CRL2097	PABPC1	120906	19	cytoRNA	560
CRL2097	PABPC1	120906	19	totalGAPDH	3156
CRL2097	PABPC1	120906	19	nucGAPDH	104
CRL2097	PABPC1	120906	19	cytoGAPDH	3052
CRL2097	PABPC1	120906	19	nucArea	270.046875
CRL2097	PABPC1	120906	19	numTxnSites	1
CRL2097	PABPC1	120906	19	avgIntron	3849.448188
CRL2097	PABPC1	120906	19	avgExon	2797.530816
CRL2097	PABPC1	120906	19	numRnaPerTxnSiteAvgExon	2.031277
CRL2097	PABPC1	120906	20	volume	2624.828127
CRL2097	PABPC1	120906	20	area	2069.453125
CRL2097	PABPC1	120906	20	numCyclin	317
CRL2097	PABPC1	120906	20	cellCycleStage	G2
CRL2097	PABPC1	120906	20	totalRNA	636
CRL2097	PABPC1	120906	20	nucRNA	107
CRL2097	PABPC1	120906	20	cytoRNA	529
CRL2097	PABPC1	120906	20	totalGAPDH	2867
CRL2097	PABPC1	120906	20	nucGAPDH	185
CRL2097	PABPC1	120906	20	cytoGAPDH	2682
CRL2097	PABPC1	120906	20	nucArea	247.546875
CRL2097	PABPC1	120906	20	numTxnSites	2
CRL2097	PABPC1	120906	20	avgIntron	3958.940928
CRL2097	PABPC1	120906	20	avgExon	1072.371654
CRL2097	PABPC1	120906	20	numRnaPerTxnSiteAvgExon	0.750961
CRL2097	PABPC1	120906	21	volume	1405.062916
CRL2097	PABPC1	120906	21	area	1611.406250
CRL2097	PABPC1	120906	21	numCyclin	95
CRL2097	PABPC1	120906	21	cellCycleStage	G1
CRL2097	PABPC1	120906	21	totalRNA	351
CRL2097	PABPC1	120906	21	nucRNA	37
CRL2097	PABPC1	120906	21	cytoRNA	314
CRL2097	PABPC1	120906	21	totalGAPDH	1886
CRL2097	PABPC1	120906	21	nucGAPDH	114
CRL2097	PABPC1	120906	21	cytoGAPDH	1772
CRL2097	PABPC1	120906	21	nucArea	202.718750
CRL2097	PABPC1	120906	21	numTxnSites	4
CRL2097	PABPC1	120906	21	avgIntron	2733.025409
CRL2097	PABPC1	120906	21	avgExon	1169.561652
CRL2097	PABPC1	120906	21	numRnaPerTxnSiteAvgExon	0.953122
CRL2097	PABPC1	120906	22	volume	2407.865758
CRL2097	PABPC1	120906	22	area	3205.000000
CRL2097	PABPC1	120906	22	numCyclin	6
CRL2097	PABPC1	120906	22	cellCycleStage	G1
CRL2097	PABPC1	120906	22	totalRNA	402
CRL2097	PABPC1	120906	22	nucRNA	34
CRL2097	PABPC1	120906	22	cytoRNA	368
CRL2097	PABPC1	120906	22	totalGAPDH	2562
CRL2097	PABPC1	120906	22	nucGAPDH	131
CRL2097	PABPC1	120906	22	cytoGAPDH	2431
CRL2097	PABPC1	120906	22	nucArea	191.093750
CRL2097	PABPC1	120906	22	numTxnSites	2
CRL2097	PABPC1	120906	22	avgIntron	4932.086359
CRL2097	PABPC1	120906	22	avgExon	2183.299953
CRL2097	PABPC1	120906	22	numRnaPerTxnSiteAvgExon	1.746713
CRL2097	PABPC1	120906	23	volume	3408.105401
CRL2097	PABPC1	120906	23	area	3889.250000
CRL2097	PABPC1	120906	23	numCyclin	86
CRL2097	PABPC1	120906	23	cellCycleStage	G1
CRL2097	PABPC1	120906	23	totalRNA	452
CRL2097	PABPC1	120906	23	nucRNA	38
CRL2097	PABPC1	120906	23	cytoRNA	414
CRL2097	PABPC1	120906	23	totalGAPDH	3301
CRL2097	PABPC1	120906	23	nucGAPDH	165
CRL2097	PABPC1	120906	23	cytoGAPDH	3136
CRL2097	PABPC1	120906	23	nucArea	261.812500
CRL2097	PABPC1	120906	23	numTxnSites	3
CRL2097	PABPC1	120906	23	avgIntron	4125.834874
CRL2097	PABPC1	120906	23	avgExon	2359.578214
CRL2097	PABPC1	120906	23	numRnaPerTxnSiteAvgExon	1.669512
CRL2097	PABPC1	120906	24	volume	3292.563995
CRL2097	PABPC1	120906	24	area	2612.765625
CRL2097	PABPC1	120906	24	numCyclin	2
CRL2097	PABPC1	120906	24	cellCycleStage	G1
CRL2097	PABPC1	120906	24	totalRNA	393
CRL2097	PABPC1	120906	24	nucRNA	27
CRL2097	PABPC1	120906	24	cytoRNA	366
CRL2097	PABPC1	120906	24	totalGAPDH	2861
CRL2097	PABPC1	120906	24	nucGAPDH	221
CRL2097	PABPC1	120906	24	cytoGAPDH	2640
CRL2097	PABPC1	120906	24	nucArea	214.953125
CRL2097	PABPC1	120906	24	numTxnSites	2
CRL2097	PABPC1	120906	24	avgIntron	4721.449359
CRL2097	PABPC1	120906	24	avgExon	2556.660873
CRL2097	PABPC1	120906	24	numRnaPerTxnSiteAvgExon	2.788709
CRL2097	PABPC1	120906	25	volume	3125.029941
CRL2097	PABPC1	120906	25	area	3984.343750
CRL2097	PABPC1	120906	25	numCyclin	11
CRL2097	PABPC1	120906	25	cellCycleStage	G1
CRL2097	PABPC1	120906	25	totalRNA	489
CRL2097	PABPC1	120906	25	nucRNA	32
CRL2097	PABPC1	120906	25	cytoRNA	457
CRL2097	PABPC1	120906	25	totalGAPDH	2345
CRL2097	PABPC1	120906	25	nucGAPDH	88
CRL2097	PABPC1	120906	25	cytoGAPDH	2257
CRL2097	PABPC1	120906	25	nucArea	253.359375
CRL2097	PABPC1	120906	25	numTxnSites	1
CRL2097	PABPC1	120906	25	avgIntron	4364.160255
CRL2097	PABPC1	120906	25	avgExon	3463.023751
CRL2097	PABPC1	120906	25	numRnaPerTxnSiteAvgExon	2.875511
CRL2097	PABPC1	120906	26	volume	2229.862006
CRL2097	PABPC1	120906	26	area	2628.093750
CRL2097	PABPC1	120906	26	numCyclin	8
CRL2097	PABPC1	120906	26	cellCycleStage	G1
CRL2097	PABPC1	120906	26	totalRNA	361
CRL2097	PABPC1	120906	26	nucRNA	19
CRL2097	PABPC1	120906	26	cytoRNA	342
CRL2097	PABPC1	120906	26	totalGAPDH	2011
CRL2097	PABPC1	120906	26	nucGAPDH	119
CRL2097	PABPC1	120906	26	cytoGAPDH	1892
CRL2097	PABPC1	120906	26	nucArea	223.578125
CRL2097	PABPC1	120906	26	numTxnSites	2
CRL2097	PABPC1	120906	26	avgIntron	5083.273465
CRL2097	PABPC1	120906	26	avgExon	2320.783506
CRL2097	PABPC1	120906	26	numRnaPerTxnSiteAvgExon	1.923580
CRL2097	PABPC1	120906	27	volume	2680.668626
CRL2097	PABPC1	120906	27	area	3521.015625
CRL2097	PABPC1	120906	27	numCyclin	6
CRL2097	PABPC1	120906	27	cellCycleStage	G1
CRL2097	PABPC1	120906	27	totalRNA	353
CRL2097	PABPC1	120906	27	nucRNA	40
CRL2097	PABPC1	120906	27	cytoRNA	313
CRL2097	PABPC1	120906	27	totalGAPDH	3389
CRL2097	PABPC1	120906	27	nucGAPDH	153
CRL2097	PABPC1	120906	27	cytoGAPDH	3236
CRL2097	PABPC1	120906	27	nucArea	229.890625
CRL2097	PABPC1	120906	27	numTxnSites	3
CRL2097	PABPC1	120906	27	avgIntron	5954.749179
CRL2097	PABPC1	120906	27	avgExon	3046.110557
CRL2097	PABPC1	120906	27	numRnaPerTxnSiteAvgExon	2.630011
CRL2097	PABPC1	120906	28	volume	1532.664926
CRL2097	PABPC1	120906	28	area	2478.625000
CRL2097	PABPC1	120906	28	numCyclin	216
CRL2097	PABPC1	120906	28	cellCycleStage	G2
CRL2097	PABPC1	120906	28	totalRNA	346
CRL2097	PABPC1	120906	28	nucRNA	48
CRL2097	PABPC1	120906	28	cytoRNA	298
